x;y;temperature
0.0;0.0;40.9986032854038
7.843137254901961e-05;3.9215686274509805e-05;33.211767838399574
0.00015686274509803922;3.9215686274509805e-05;30.40949236239163
0.00023529411764705883;3.9215686274509805e-05;29.03110391043384
0.00031372549019607844;3.9215686274509805e-05;28.216134989487067
0.0003921568627450981;3.9215686274509805e-05;27.677923728103682
0.00047058823529411766;3.9215686274509805e-05;27.295959321697467
0.0005490196078431372;3.9215686274509805e-05;27.010889607810704
0.0006274509803921569;3.9215686274509805e-05;26.790080484453615
0.0007058823529411765;3.9215686274509805e-05;26.614090594035986
0.0007843137254901962;3.9215686274509805e-05;26.470610634693973
0.0008627450980392157;3.9215686274509805e-05;26.35146475021878
0.0009411764705882353;3.9215686274509805e-05;26.251008464384224
0.001019607843137255;3.9215686274509805e-05;26.165218616114988
0.0010980392156862745;3.9215686274509805e-05;26.09114981229533
0.0011764705882352942;3.9215686274509805e-05;26.02659593253183
0.0012549019607843138;3.9215686274509805e-05;25.96987173413703
0.0013333333333333333;3.9215686274509805e-05;25.91966759682012
0.001411764705882353;3.9215686274509805e-05;25.87495032952468
0.0014901960784313726;3.9215686274509805e-05;25.834893847094268
0.0015686274509803923;3.9215686274509805e-05;25.79882972082741
0.0016470588235294118;3.9215686274509805e-05;25.766211256765647
0.0017254901960784314;3.9215686274509805e-05;25.73658697115229
0.0018039215686274511;3.9215686274509805e-05;25.709580714048556
0.0018823529411764706;3.9215686274509805e-05;25.684876574529255
0.00196078431372549;3.9215686274509805e-05;25.662207276864965
0.00203921568627451;3.9215686274509805e-05;25.641345160511964
0.0021176470588235297;3.9215686274509805e-05;25.622095096562855
0.002196078431372549;3.9215686274509805e-05;25.604288872297438
0.0022745098039215687;3.9215686274509805e-05;25.5877807006352
0.0023529411764705885;3.9215686274509805e-05;25.572443600033942
0.0024313725490196078;3.9215686274509805e-05;25.55816645411135
0.0025098039215686275;3.9215686274509805e-05;25.5448516065824
0.0025882352941176473;3.9215686274509805e-05;25.532412881139646
0.0026666666666666666;3.9215686274509805e-05;25.52077394117004
0.0027450980392156863;3.9215686274509805e-05;25.509866923142283
0.002823529411764706;3.9215686274509805e-05;25.499631291824397
0.0029019607843137254;3.9215686274509805e-05;25.490012876419122
0.002980392156862745;3.9215686274509805e-05;25.48096305510766
0.003058823529411765;3.9215686274509805e-05;25.47243806200162
0.0031372549019607846;3.9215686274509805e-05;25.46439839558205
0.003215686274509804;3.9215686274509805e-05;25.45680831169375
0.0032941176470588237;3.9215686274509805e-05;25.449635387316317
0.0033725490196078434;3.9215686274509805e-05;25.4428501438412
0.0034509803921568627;3.9215686274509805e-05;25.436425720589543
0.0035294117647058825;3.9215686274509805e-05;25.43033759091855
0.0036078431372549022;3.9215686274509805e-05;25.42456331456771
0.0036862745098039215;3.9215686274509805e-05;25.419082320955432
0.0037647058823529413;3.9215686274509805e-05;25.41387571900079
0.003843137254901961;3.9215686274509805e-05;25.408926129753915
0.00392156862745098;3.9215686274509805e-05;25.404217538701978
0.004;3.9215686274509805e-05;25.399735165100093
0.00407843137254902;3.9215686274509805e-05;25.395465346077025
0.00415686274509804;3.9215686274509805e-05;25.391395433599143
0.004235294117647059;3.9215686274509805e-05;25.387513702655117
0.004313725490196078;3.9215686274509805e-05;25.383809269257952
0.004392156862745098;3.9215686274509805e-05;25.380272017058214
0.004470588235294118;3.9215686274509805e-05;25.376892531528682
0.0045490196078431374;3.9215686274509805e-05;25.373662040821852
0.004627450980392157;3.9215686274509805e-05;25.37057236252168
0.004705882352941177;3.9215686274509805e-05;25.367615855613135
0.004784313725490196;3.9215686274509805e-05;25.364785377080423
0.0048627450980392155;3.9215686274509805e-05;25.36207424261983
0.004941176470588235;3.9215686274509805e-05;25.359476191017222
0.005019607843137255;3.9215686274509805e-05;25.356985351795917
0.005098039215686275;3.9215686274509805e-05;25.354596215788277
0.0051764705882352945;3.9215686274509805e-05;25.352303608325965
0.005254901960784314;3.9215686274509805e-05;25.35010266477969
0.005333333333333333;3.9215686274509805e-05;25.34798880821044
0.005411764705882353;3.9215686274509805e-05;25.34595772892157
0.005490196078431373;3.9215686274509805e-05;25.344005365724783
0.005568627450980392;3.9215686274509805e-05;25.342127888753836
0.005647058823529412;3.9215686274509805e-05;25.340321683678106
0.005725490196078432;3.9215686274509805e-05;25.33858333718401
0.005803921568627451;3.9215686274509805e-05;25.33690962360665
0.0058823529411764705;3.9215686274509805e-05;25.335297492606053
0.00596078431372549;3.9215686274509805e-05;25.333744057793712
0.00603921568627451;3.9215686274509805e-05;25.332246586224702
0.00611764705882353;3.9215686274509805e-05;25.33080248867902
0.0061960784313725495;3.9215686274509805e-05;25.3294093106639
0.006274509803921569;3.9215686274509805e-05;25.32806472407508
0.006352941176470588;3.9215686274509805e-05;25.32676651946146
0.006431372549019608;3.9215686274509805e-05;25.325512598842742
0.006509803921568628;3.9215686274509805e-05;25.324300969034418
0.006588235294117647;3.9215686274509805e-05;25.323129735439004
0.006666666666666667;3.9215686274509805e-05;25.3219970962659
0.006745098039215687;3.9215686274509805e-05;25.320901337146083
0.006823529411764706;3.9215686274509805e-05;25.319840826110532
0.0069019607843137255;3.9215686274509805e-05;25.318814008904443
0.006980392156862745;3.9215686274509805e-05;25.31781940461151
0.007058823529411765;3.9215686274509805e-05;25.31685560156498
0.007137254901960785;3.9215686274509805e-05;25.315921253524067
0.0072156862745098044;3.9215686274509805e-05;25.315015076096312
0.007294117647058823;3.9215686274509805e-05;25.31413584338798
0.007372549019607843;3.9215686274509805e-05;25.313282384866216
0.007450980392156863;3.9215686274509805e-05;25.312453582418
0.0075294117647058826;3.9215686274509805e-05;25.311648367592095
0.007607843137254902;3.9215686274509805e-05;25.31086571901151
0.007686274509803922;3.9215686274509805e-05;25.310104659944734
0.007764705882352942;3.9215686274509805e-05;25.309364256025262
0.00784313725490196;3.9215686274509805e-05;25.308643613109506
0.00792156862745098;3.9215686274509805e-05;25.307941875264095
0.008;3.9215686274509805e-05;25.30725822287427
0.00807843137254902;3.9215686274509805e-05;25.306591870865677
0.00815686274509804;3.9215686274509805e-05;25.305942067032532
0.00823529411764706;3.9215686274509805e-05;25.3053080904656
0.00831372549019608;3.9215686274509805e-05;25.304689250074
0.008392156862745099;3.9215686274509805e-05;25.304084883195234
0.008470588235294119;3.9215686274509805e-05;25.303494354288322
0.008549019607843137;3.9215686274509805e-05;25.302917053705343
0.008627450980392156;3.9215686274509805e-05;25.30235239653689
0.008705882352941176;3.9215686274509805e-05;25.301799821527535
0.008784313725490196;3.9215686274509805e-05;25.301258790057403
0.008862745098039216;3.9215686274509805e-05;25.300728785186546
0.008941176470588235;3.9215686274509805e-05;25.300209310758824
0.009019607843137255;3.9215686274509805e-05;25.299699890562398
0.009098039215686275;3.9215686274509805e-05;25.299200067544135
0.009176470588235295;3.9215686274509805e-05;25.298709403075396
0.009254901960784314;3.9215686274509805e-05;25.29822747626692
0.009333333333333334;3.9215686274509805e-05;25.297753883330714
0.009411764705882354;3.9215686274509805e-05;25.297288236987058
0.009490196078431374;3.9215686274509805e-05;25.29683016591473
0.009568627450980392;3.9215686274509805e-05;25.296379314243037
0.009647058823529411;3.9215686274509805e-05;25.295935341084032
0.009725490196078431;3.9215686274509805e-05;25.295497920103692
0.00980392156862745;3.9215686274509805e-05;25.295066739130874
0.00988235294117647;3.9215686274509805e-05;25.294641499802978
0.00996078431372549;3.9215686274509805e-05;25.29422191724739
0.01003921568627451;3.9215686274509805e-05;25.293807719797915
0.01011764705882353;3.9215686274509805e-05;25.2933986487455
0.01019607843137255;3.9215686274509805e-05;25.292994458122692
0.01027450980392157;3.9215686274509805e-05;25.292594914521285
0.010352941176470589;3.9215686274509805e-05;25.292199796942914
0.010431372549019609;3.9215686274509805e-05;25.29180889668217
0.010509803921568629;3.9215686274509805e-05;25.291422017242265
0.010588235294117647;3.9215686274509805e-05;25.29103897428302
0.010666666666666666;3.9215686274509805e-05;25.29065959560135
0.010745098039215686;3.9215686274509805e-05;25.290283721144288
0.010823529411764706;3.9215686274509805e-05;25.2899112030549
0.010901960784313726;3.9215686274509805e-05;25.289541905751346
0.010980392156862745;3.9215686274509805e-05;25.28917570603965
0.011058823529411765;3.9215686274509805e-05;25.28881249326062
0.011137254901960785;3.9215686274509805e-05;25.288452169471743
0.011215686274509805;3.9215686274509805e-05;25.288094649664703
0.011294117647058824;3.9215686274509805e-05;25.28773986201956
0.011372549019607844;3.9215686274509805e-05;25.287387748196522
0.011450980392156864;3.9215686274509805e-05;25.287038263666535
0.011529411764705884;3.9215686274509805e-05;25.286691378081983
