t;probe
0.0;30.0
0.0010000166669444492;30.0
0.0020000333338888983;29.999979971002148
0.0030000500008333475;29.99994619389239
0.004000066667777797;29.99990298004087
0.005000083334722245;29.99985328888876
0.006000100001666695;29.99979916397448
0.0070001166686111446;29.999742029157225
0.008000133335555593;29.999682886787003
0.009000150002500042;29.99962244986571
0.01000016666944449;29.999561230536766
0.011000183336388941;29.999499599819128
0.01200020000333339;29.999437828358733
0.013000216670277839;29.99937611456098
0.014000233337222289;29.999314604253346
0.015000250004166738;29.99925340459913
0.016000266671111187;29.999192594062432
0.017000283338055637;29.999132229627484
0.018000300005000084;29.99907235208596
0.019000316671944534;29.999012989948397
0.02000033333888898;29.998954162365088
0.021000350005833432;29.998895881325904
0.022000366672777882;29.99883815333014
0.02300038333972233;29.998780980662893
0.02400040000666678;29.998724362377057
0.02500041667361123;29.998668295052894
0.026000433340555677;29.998612773388583
0.027000450007500128;29.998557790661252
0.028000466674444578;29.99850333908811
0.029000483341389025;29.998449410110172
0.030000500008333476;29.998395994615624
0.031000516675277923;29.99834308311579
0.03200053334222237;29.99829066588389
0.033000550009166824;29.998238733064362
0.034000566676111274;29.998187274758784
0.03500058334305572;29.998136281093213
0.03600060001000017;29.99808574227073
0.03700061667694462;29.998035648612067
0.03800063334388907;29.997985990586773
0.03900065001083352;29.997936758836733
0.04000066667777796;29.997887944193597
0.04100068334472241;29.99783953769125
0.042000700011666864;29.997791530574386
0.043000716678611314;29.997743914303918
0.044000733345555765;29.99769668055985
0.045000750012500215;29.997649821242145
0.04600076667944466;29.997603328469985
0.04700078334638911;29.99755719457982
0.04800080001333356;29.997511412122368
0.04900081668027801;29.997465973858922
0.05000083334722246;29.99742087275704
0.051000850014166904;29.997376101985804
0.052000866681111355;29.997331654910806
0.053000883348055805;29.99728752508888
0.054000900015000255;29.997243706262744
0.055000916681944706;29.997200192355532
0.056000933348889156;29.997156977465323
0.0570009500158336;29.997114055859726
0.05800096668277805;29.997071421970453
0.0590009833497225;29.99702907038803
0.06000100001666695;29.996986995856595
0.0610010166836114;29.99694519326878
0.062001033350555845;29.996903657660766
0.0630010500175003;29.996862384207443
0.06400106668444475;29.996821368217706
0.0650010833513892;29.99678060512992
0.06600110001833365;29.996740090507526
0.0670011166852781;29.996699820034735
0.06800113335222255;29.996659789512474
0.069001150019167;29.99661999485437
0.07000116668611144;29.996580432082943
0.07100118335305589;29.99654109732591
0.07200120002000034;29.996501986812614
0.07300121668694479;29.99646309687062
0.07400123335388924;29.9964244239224
0.07500125002083369;29.996385964482165
0.07600126668777814;29.99634771515281
0.07700128335472259;29.99630967262297
0.07800130002166704;29.9962718336642
0.07900131668861149;29.996234195128228
0.08000133335555593;29.99619675394439
0.08100135002250038;29.996159507117056
0.08200136668944483;29.996122451723238
0.08300138335638928;29.99608558491026
0.08400140002333373;29.996048903893506
0.08500141669027818;29.996012405954268
0.08600143335722263;29.99597608843766
0.08700145002416708;29.995939948750653
0.08800146669111153;29.995903984360112
0.08900148335805598;29.995868192790965
0.09000150002500043;29.995832571624433
0.09100151669194487;29.995797118496284
0.09200153335888932;29.995761831095205
0.09300155002583377;29.99572670716121
0.09400156669277822;29.995691744484095
0.09500158335972267;29.99565694090196
0.09600160002666712;29.9956222942998
0.09700161669361157;29.995587802608128
0.09800163336055602;29.995553463801638
0.09900165002750047;29.995519275897934
0.10000166669444492;29.99548523695632
0.10100168336138937;29.99545134507659
0.10200170002833381;29.995417598397882
