t;probe
0.0;0.8221118541501795
0.0010000166669444492;2.1807368959886446
0.0020000333338888983;3.8761142653682876
0.0030000500008333475;5.7692481865470615
0.004000066667777797;7.764124741555309
0.005000083334722245;9.795100169182714
0.006000100001666695;11.817954129230866
0.0070001166686111446;13.80354153823338
0.008000133335555593;15.733287952125165
0.009000150002500042;17.595993687508305
0.01000016666944449;19.385567631064013
0.011000183336388941;21.09942188546569
0.01200020000333339;22.737336403865324
0.013000216670277839;24.300658015923077
0.014000233337222289;25.791737414601673
0.015000250004166738;27.213535462760085
0.016000266671111187;28.569349916521304
0.017000283338055637;29.86262769670831
0.018000300005000084;31.096837829826143
0.019000316671944534;32.2753872996618
0.02000033333888898;33.40156713018081
0.021000350005833432;34.478519648480855
0.022000366672777882;35.50922047048856
0.02300038333972233;36.49647060824212
0.02400040000666678;37.44289542673391
0.02500041667361123;38.350948130449964
0.026000433340555677;39.22291614193479
0.027000450007500128;40.060929223334085
0.028000466674444578;40.86696854156543
0.029000483341389025;41.64287612766849
0.030000500008333476;42.390364359057756
0.031000516675277923;43.111025219997245
0.03200053334222237;43.80633918513142
0.033000550009166824;44.4776836337741
0.034000566676111274;45.126330554052785
0.03500058334305572;45.75348494063653
0.03600060001000017;46.36026009728591
0.03700061667694462;46.94769462207888
0.03800063334388907;47.516758216812704
0.03900065001083352;48.06835702821674
0.04000066667777796;48.60333855158108
0.04100068334472241;49.12249612820314
0.042000700011666864;49.62657306774188
0.043000716678611314;50.11626642553718
0.044000733345555765;50.592230463471935
0.045000750012500215;51.05507982122109
0.04600076667944466;51.50539242287857
0.04700078334638911;51.94371214207072
0.04800080001333356;52.37055124681529
0.04900081668027801;52.78639264360636
0.05000083334722246;53.19169193852351
0.051000850014166904;53.58687933158869
0.052000866681111355;53.972361359134915
0.053000883348055805;54.34852249760554
0.054000900015000255;54.715726640969706
0.055000916681944706;55.0743184628136
0.056000933348889156;55.42462467314197
0.0570009500158336;55.76695517899267
0.05800096668277805;56.10160415712279
0.0590009833497225;56.42885104626005
0.06000100001666695;56.748961465720626
0.0610010166836114;57.06218806656973
0.062001033350555845;57.36877132093486
0.0630010500175003;57.668940254570856
0.06400106668444475;57.96291312731458
0.0650010833513892;58.2508980656486
0.06600110001833365;58.53309365121734
0.0670011166852781;58.809689468796904
0.06800113335222255;59.08086661691199
0.069001150019167;59.34679818401385
0.07000116668611144;59.6076496928804
0.07100118335305589;59.863579515670736
0.07200120002000034;60.11473926185843
0.07300121668694479;60.361274141080045
0.07400123335388924;60.60332330276397
0.07500125002083369;60.841020154249975
0.07600126668777814;61.07449265896804
0.07700128335472259;61.30386361611732
0.07800130002166704;61.5292509231691
0.07900131668861149;61.75076782241092
0.08000133335555593;61.968523132652294
0.08100135002250038;62.18262146712401
0.08200136668944483;62.39316343852191
0.08300138335638928;62.600245852072526
0.08400140002333373;62.80396188743024
0.08500141669027818;63.00440127015408
0.08600143335722263;63.201650433455484
0.08700145002416708;63.39579267085682
0.08800146669111153;63.586908280352674
0.08900148335805598;63.77507470062247
0.09000150002500043;63.960366639802864
0.09100151669194487;64.14285619729165
0.09200153335888932;64.32261297902086
0.09300155002583377;64.49970420660597
0.09400156669277822;64.67419482074888
0.09500158335972267;64.84614757924646
0.09600160002666712;65.01562314993171
0.09700161669361157;65.18268019885222
0.09800163336055602;65.34737547396982
0.09900165002750047;65.50976388464602
0.10000166669444492;65.6698985771603
0.10100168336138937;65.82783100649164
0.10200170002833381;65.98361100457856
0.10300171669527826;66.13728684525896
0.10400173336222271;66.2889053060778
