x;y;velocityY;velocityStaggered
0.0;0.0;7.068760892486466e-05;0.0001413752178497293
0.007874015748031496;0.007874015748031496;0.00013514173649428686;0.0002702834729885737
0.015748031496062992;0.007874015748031496;0.0001271339958311869;0.0002542679916623738
0.023622047244094488;0.007874015748031496;9.689127288054008e-05;0.00019378254576108016
0.031496062992125984;0.007874015748031496;6.104545766709249e-05;0.00012209091533418499
0.03937007874015748;0.007874015748031496;2.3243959558216905e-05;4.648791911643381e-05
0.047244094488188976;0.007874015748031496;-1.437537526587097e-05;-2.875075053174194e-05
0.05511811023622047;0.007874015748031496;-4.967450819751125e-05;-9.93490163950225e-05
0.06299212598425197;0.007874015748031496;-8.116154402775006e-05;-0.00016232308805550012
0.07086614173228346;0.007874015748031496;-0.0001084500968143762;-0.0002169001936287524
0.07874015748031496;0.007874015748031496;-0.0001322410752401088;-0.0002644821504802176
0.08661417322834646;0.007874015748031496;-0.00015408506929770336;-0.0003081701385954067
0.09448818897637795;0.007874015748031496;-0.00017593301347723433;-0.00035186602695446865
0.10236220472440945;0.007874015748031496;-0.0001997289261240882;-0.0003994578522481764
0.11023622047244094;0.007874015748031496;-0.00022698770678251294;-0.0004539754135650259
0.11811023622047244;0.007874015748031496;-0.000258574731631469;-0.000517149463262938
0.12598425196850394;0.007874015748031496;-0.00029451868572339806;-0.0005890373714467961
0.13385826771653542;0.007874015748031496;-0.00033402139780226915;-0.0006680427956045383
0.14173228346456693;0.007874015748031496;-0.00037542299478520754;-0.0007508459895704151
0.14960629921259844;0.007874015748031496;-0.0004163021411000027;-0.0008326042822000054
0.15748031496062992;0.007874015748031496;-0.00045346806726939335;-0.0009069361345387867
0.1653543307086614;0.007874015748031496;-0.0004830932225757315;-0.000966186445151463
0.1732283464566929;0.007874015748031496;-0.0005007687744268439;-0.0010015375488536878
0.18110236220472442;0.007874015748031496;-0.0005017962722513678;-0.0010035925445027356
0.1889763779527559;0.007874015748031496;-0.0004814862995110124;-0.0009629725990220248
0.19685039370078738;0.007874015748031496;-0.0004357723331890513;-0.0008715446663781026
0.2047244094488189;0.007874015748031496;-0.0003618116266815339;-0.0007236232533630678
0.2125984251968504;0.007874015748031496;-0.00025879795409796254;-0.0005175959081959251
0.2204724409448819;0.007874015748031496;-0.00012853144771922729;-0.00025706289543845457
0.22834645669291337;0.007874015748031496;2.406556200518127e-05;4.813112401036254e-05
0.23622047244094488;0.007874015748031496;0.00019095170020951742;0.00038190340041903485
0.2440944881889764;0.007874015748031496;0.0003611972347536367;0.0007223944695072733
0.25196850393700787;0.007874015748031496;0.0005218234854326523;0.0010436469708653047
0.25984251968503935;0.007874015748031496;0.000658794825456725;0.00131758965091345
0.26771653543307083;0.007874015748031496;0.0007586832181703734;0.0015173664363407468
0.2755905511811024;0.007874015748031496;0.0008109012604701924;0.001621802520940385
0.28346456692913385;0.007874015748031496;0.0008096581318541038;0.0016193162637082076
0.29133858267716534;0.007874015748031496;0.0007579262455779418;0.0015158524911558836
0.2992125984251969;0.007874015748031496;0.0006729756727011191;0.0013459513454022382
0.30708661417322836;0.007874015748031496;0.0005790643127499196;0.0011581286254998392
0.31496062992125984;0.007874015748031496;0.0005002920079705845;0.001000584015941169
0.3228346456692913;0.007874015748031496;0.0004674472504141472;0.0009348945008282944
0.3307086614173228;0.007874015748031496;0.0005050190009422891;0.0010100380018845782
0.33858267716535434;0.007874015748031496;0.0006073866691638299;0.0012147733383276599
0.3464566929133858;0.007874015748031496;0.0007568953155066814;0.0015137906310133628
0.3543307086614173;0.007874015748031496;0.0009497665507407268;0.0018995331014814536
0.36220472440944884;0.007874015748031496;0.001182833296821747;0.002365666593643494
0.3700787401574803;0.007874015748031496;0.001437134590559038;0.002874269181118076
0.3779527559055118;0.007874015748031496;0.0016895904192322686;0.0033791808384645372
0.3858267716535433;0.007874015748031496;0.0019334314662902636;0.003866862932580527
0.39370078740157477;0.007874015748031496;0.0021843201596877812;0.0043686403193755625
0.4015748031496063;0.007874015748031496;0.0024627849561587546;0.004925569912317509
0.4094488188976378;0.007874015748031496;0.002769492389772281;0.005538984779544562
0.41732283464566927;0.007874015748031496;0.00307529887887066;0.00615059775774132
0.4251968503937008;0.007874015748031496;0.0033303032694918756;0.006660606538983751
0.4330708661417323;0.007874015748031496;0.0034820080590320756;0.006964016118064151
0.4409448818897638;0.007874015748031496;0.0034919285685996388;0.0069838571371992775
0.44881889763779526;0.007874015748031496;0.0033436880200342998;0.0066873760400685996
0.45669291338582674;0.007874015748031496;0.003042825020813302;0.006085650041626604
0.4645669291338583;0.007874015748031496;0.002610865909189497;0.005221731818378994
0.47244094488188976;0.007874015748031496;0.002078017507861755;0.00415603501572351
0.48031496062992124;0.007874015748031496;0.0014766249655573632;0.0029532499311147264
0.4881889763779528;0.007874015748031496;0.0008370700813415936;0.0016741401626831872
0.49606299212598426;0.007874015748031496;0.00018545758404964096;0.0003709151680992819
0.5039370078740157;0.007874015748031496;-0.0004569457449719058;-0.0009138914899438116
0.5118110236220472;0.007874015748031496;-0.0010736988771087753;-0.0021473977542175505
0.5196850393700787;0.007874015748031496;-0.0016525118726187405;-0.003305023745237481
0.5275590551181102;0.007874015748031496;-0.0021847323982589245;-0.004369464796517849
0.5354330708661417;0.007874015748031496;-0.002664582661336856;-0.005329165322673712
0.5433070866141733;0.007874015748031496;-0.0030887346586784973;-0.0061774693173569945
0.5511811023622047;0.007874015748031496;-0.003455683354682999;-0.006911366709365998
0.5590551181102362;0.007874015748031496;-0.0037654407684430554;-0.007530881536886111
0.5669291338582677;0.007874015748031496;-0.004018994977099144;-0.008037989954198289
0.5748031496062992;0.007874015748031496;-0.004218060863910151;-0.008436121727820302
0.5826771653543307;0.007874015748031496;-0.004364584428323368;-0.008729168856646735
0.5905511811023622;0.007874015748031496;-0.004460540026605803;-0.008921080053211607
0.5984251968503937;0.007874015748031496;-0.004507501469434916;-0.009015002938869832
0.6062992125984252;0.007874015748031496;-0.004506525782956969;-0.009013051565913938
0.6141732283464567;0.007874015748031496;-0.004457841943802743;-0.008915683887605486
0.6220472440944882;0.007874015748031496;-0.004360866871881472;-0.008721733743762944
0.6299212598425197;0.007874015748031496;-0.00421404457217119;-0.00842808914434238
0.6377952755905512;0.007874015748031496;-0.004015008313828278;-0.008030016627656556
0.6456692913385826;0.007874015748031496;-0.0037605650985847025;-0.007521130197169405
0.6535433070866141;0.007874015748031496;-0.003446994930170318;-0.006893989860340636
0.6614173228346456;0.007874015748031496;-0.003070189554956729;-0.006140379109913458
0.6692913385826772;0.007874015748031496;-0.002626154519628826;-0.005252309039257652
0.6771653543307087;0.007874015748031496;-0.002111473537875119;-0.004222947075750238
0.6850393700787402;0.007874015748031496;-0.0015243366477946658;-0.0030486732955893317
0.6929133858267716;0.007874015748031496;-0.0008658329429658272;-0.0017316658859316545
0.7007874015748031;0.007874015748031496;-0.00014214809611820485;-0.0002842961922364097
0.7086614173228346;0.007874015748031496;0.0006326803606120741;0.0012653607212241482
0.7165354330708661;0.007874015748031496;0.0014331469913693678;0.0028662939827387357
0.7244094488188977;0.007874015748031496;0.0022188624992691636;0.004437724998538327
0.7322834645669292;0.007874015748031496;0.0029324679376303464;0.005864935875260693
0.7401574803149606;0.007874015748031496;0.0035020650738483926;0.007004130147696785
0.7480314960629921;0.007874015748031496;0.0038516169960099832;0.0077032339920199665
0.7559055118110236;0.007874015748031496;0.003922186172630134;0.007844372345260269
0.7637795275590551;0.007874015748031496;0.0036998271185694005;0.007399654237138801
0.7716535433070866;0.007874015748031496;0.003236026869162359;0.006472053738324718
0.7795275590551181;0.007874015748031496;0.002647747823123855;0.00529549564624771
0.7874015748031495;0.007874015748031496;0.002074042895598853;0.004148085791197706
0.7952755905511811;0.007874015748031496;0.0015852582280404446;0.003170516456080889
0.8031496062992126;0.007874015748031496;0.0011645830646438383;0.0023291661292876766
0.8110236220472441;0.007874015748031496;0.0007971907605472633;0.0015943815210945267
0.8188976377952756;0.007874015748031496;0.0005011855021431389;0.0010023710042862779
0.8267716535433071;0.007874015748031496;0.00028678562452165006;0.0005735712490433001
0.8346456692913385;0.007874015748031496;0.0001451150388922384;0.0002902300777844768
0.84251968503937;0.007874015748031496;5.966999395615251e-05;0.00011933998791230503
0.8503937007874016;0.007874015748031496;1.3948558264623087e-05;2.7897116529246173e-05
0.8582677165354331;0.007874015748031496;-5.511563746373272e-06;-1.1023127492746543e-05
0.8661417322834646;0.007874015748031496;-8.71809694314496e-06;-1.743619388628992e-05
0.8740157480314961;0.007874015748031496;-3.233988088114469e-06;-6.467976176228938e-06
0.8818897637795275;0.007874015748031496;5.170585956115952e-06;1.0341171912231903e-05
0.889763779527559;0.007874015748031496;1.227869046150672e-05;2.455738092301344e-05
0.8976377952755905;0.007874015748031496;1.5447077270430776e-05;3.089415454086155e-05
0.905511811023622;0.007874015748031496;1.3413049312410207e-05;2.6826098624820415e-05
0.9133858267716535;0.007874015748031496;6.096748240098253e-06;1.2193496480196507e-05
0.9212598425196851;0.007874015748031496;-5.701748532775436e-06;-1.1403497065550872e-05
0.9291338582677166;0.007874015748031496;-2.0474817549078092e-05;-4.0949635098156185e-05
0.937007874015748;0.007874015748031496;-3.6221771051304576e-05;-7.244354210260915e-05
0.9448818897637795;0.007874015748031496;-5.0591859859110614e-05;-0.00010118371971822123
0.952755905511811;0.007874015748031496;-6.113180944516145e-05;-0.0001222636188903229
0.9606299212598425;0.007874015748031496;-6.55037833399722e-05;-0.0001310075666799444
0.968503937007874;0.007874015748031496;-6.173059725083815e-05;-0.0001234611945016763
0.9763779527559056;0.007874015748031496;-4.83938419753661e-05;-9.67876839507322e-05
0.984251968503937;0.007874015748031496;-2.553380977341489e-05;-5.106761954682978e-05
0.9921259842519685;0.007874015748031496;1.6399805977675918e-06;3.2799611955351837e-06
1.0;0.007874015748031496;1.4622931842080236e-05;2.924586368416047e-05
0.0;0.007874015748031496;0.00028328678887995214;0.000425198359910175
0.007874015748031496;0.015748031496062992;0.00048694293989146736;0.000703602406794361
0.015748031496062992;0.015748031496062992;0.0004414845096863826;0.0006287010277103913
0.023622047244094488;0.015748031496062992;0.00031973358927802356;0.000445684632794967
0.031496062992125984;0.015748031496062992;0.00017886245993617813;0.0002356340045381713
0.03937007874015748;0.015748031496062992;3.351081840556856e-05;2.0533717694703304e-05
0.047244094488188976;0.015748031496062992;-0.0001069707902787792;-0.00018519083002581645
0.05511811023622047;0.015748031496062992;-0.000233811050530139;-0.00036827308466525545
0.06299212598425197;0.015748031496062992;-0.0003413187313828312;-0.0005203143747101623
0.07086614173228346;0.015748031496062992;-0.0004284130051014914;-0.0006399258165742304
0.07874015748031496;0.015748031496062992;-0.0004985732987256844;-0.0007326644469711512
0.08661417322834646;0.015748031496062992;-0.0005587099431188993;-0.0008092497476423918
0.09448818897637795;0.015748031496062992;-0.0006175443168131835;-0.0008832226066718983
0.10236220472440945;0.015748031496062992;-0.0006838476454302132;-0.0009682374386122499
0.11023622047244094;0.015748031496062992;-0.0007649552802415932;-0.0010759351469181604
0.11811023622047244;0.015748031496062992;-0.0008656513918935439;-0.00121415332052415
0.12598425196850394;0.015748031496062992;-0.0009875645145266865;-0.001386091657606577
0.13385826771653542;0.015748031496062992;-0.001128890829346552;-0.0015897388630885655
0.14173228346456693;0.015748031496062992;-0.0012844331707330067;-0.0018180203518955984
0.14960629921259844;0.015748031496062992;-0.0014457118017286916;-0.002058819321257378
0.15748031496062992;0.015748031496062992;-0.0016012117861778264;-0.0022954874378168662
0.1653543307086614;0.015748031496062992;-0.0017366454339937589;-0.002507104422836055
0.1732283464566929;0.015748031496062992;-0.0018354721894959423;-0.002669406830138197
