x;y;velocityY;velocityStaggered
0.0;0.0;1.4585106291232723e-05;2.9170212582465445e-05
0.007874015748031496;0.007874015748031496;5.928202805588252e-06;1.1856405611176504e-05
0.015748031496062992;0.007874015748031496;-1.9528185237910226e-05;-3.905637047582045e-05
0.023622047244094488;0.007874015748031496;-5.081290705994309e-05;-0.00010162581411988617
0.031496062992125984;0.007874015748031496;-8.186904063324594e-05;-0.00016373808126649188
0.03937007874015748;0.007874015748031496;-0.00010875655703612816;-0.00021751311407225632
0.047244094488188976;0.007874015748031496;-0.00012871414199240973;-0.00025742828398481947
0.05511811023622047;0.007874015748031496;-0.0001400834546949493;-0.0002801669093898986
0.06299212598425197;0.007874015748031496;-0.00014237937238876356;-0.0002847587447775271
0.07086614173228346;0.007874015748031496;-0.00013630157586208268;-0.00027260315172416535
0.07874015748031496;0.007874015748031496;-0.00012350151623546338;-0.00024700303247092675
0.08661417322834646;0.007874015748031496;-0.00010626735316634894;-0.00021253470633269788
0.09448818897637795;0.007874015748031496;-8.708683328400194e-05;-0.00017417366656800388
0.10236220472440945;0.007874015748031496;-6.832812403853552e-05;-0.00013665624807707104
0.11023622047244094;0.007874015748031496;-5.193601457252789e-05;-0.00010387202914505578
0.11811023622047244;0.007874015748031496;-3.933826531355536e-05;-7.867653062711072e-05
0.12598425196850394;0.007874015748031496;-3.135724124639163e-05;-6.271448249278326e-05
0.13385826771653542;0.007874015748031496;-2.8296916711675206e-05;-5.659383342335041e-05
0.14173228346456693;0.007874015748031496;-2.9951388817575672e-05;-5.9902777635151344e-05
0.14960629921259844;0.007874015748031496;-3.573956966326711e-05;-7.147913932653422e-05
0.15748031496062992;0.007874015748031496;-4.471249969223163e-05;-8.942499938446326e-05
0.1653543307086614;0.007874015748031496;-5.569941205146402e-05;-0.00011139882410292804
0.1732283464566929;0.007874015748031496;-6.733916327763322e-05;-0.00013467832655526644
0.18110236220472442;0.007874015748031496;-7.829422698202361e-05;-0.00015658845396404722
0.1889763779527559;0.007874015748031496;-8.734304690127328e-05;-0.00017468609380254656
0.19685039370078738;0.007874015748031496;-9.362586293288872e-05;-0.00018725172586577744
0.2047244094488189;0.007874015748031496;-9.666604069170458e-05;-0.00019333208138340915
0.2125984251968504;0.007874015748031496;-9.644993340819982e-05;-0.00019289986681639965
0.2204724409448819;0.007874015748031496;-9.319870449514951e-05;-0.00018639740899029902
0.22834645669291337;0.007874015748031496;-8.722477082882474e-05;-0.00017444954165764947
0.23622047244094488;0.007874015748031496;-7.858002111900595e-05;-0.0001571600422380119
0.2440944881889764;0.007874015748031496;-6.697075624115714e-05;-0.0001339415124823143
0.25196850393700787;0.007874015748031496;-5.1604282319821413e-05;-0.00010320856463964283
