x;y;velocityY
0.0;0.0;1.465355454002345e-06
0.007874015748031496;0.007874015748031496;-1.756164057983422e-05
0.015748031496062992;0.007874015748031496;-3.663787525785331e-05
0.023622047244094488;0.007874015748031496;-5.0602060863490355e-05
0.031496062992125984;0.007874015748031496;-5.908656333210257e-05
0.03937007874015748;0.007874015748031496;-6.290222616064479e-05
0.047244094488188976;0.007874015748031496;-6.301825346031153e-05
0.05511811023622047;0.007874015748031496;-6.030801994682621e-05
0.06299212598425197;0.007874015748031496;-5.550865377259011e-05
0.07086614173228346;0.007874015748031496;-4.922897521357412e-05
0.07874015748031496;0.007874015748031496;-4.19671566515254e-05
0.08661417322834646;0.007874015748031496;-3.412317418190198e-05
0.09448818897637795;0.007874015748031496;-2.601128668590992e-05
0.10236220472440945;0.007874015748031496;-1.7867023922269337e-05
0.11023622047244094;0.007874015748031496;-9.856982421187653e-06
0.11811023622047244;0.007874015748031496;-2.0843305266033336e-06
0.12598425196850394;0.007874015748031496;5.4011238131951985e-06
0.13385826771653542;0.007874015748031496;1.2597200272520652e-05
0.14173228346456693;0.007874015748031496;1.9538314142253512e-05
0.14960629921259844;0.007874015748031496;2.628954579836914e-05
0.15748031496062992;0.007874015748031496;3.293519994657342e-05
0.1653543307086614;0.007874015748031496;3.957356086797386e-05
0.1732283464566929;0.007874015748031496;4.6306130796453726e-05
0.18110236220472442;0.007874015748031496;5.323419539773197e-05
0.1889763779527559;0.007874015748031496;6.0449794599734e-05
0.19685039370078738;0.007874015748031496;6.803492556844218e-05
0.2047244094488189;0.007874015748031496;7.605477668496992e-05
0.2125984251968504;0.007874015748031496;8.455970627991864e-05
0.2204724409448819;0.007874015748031496;9.35805052082224e-05
0.22834645669291337;0.007874015748031496;0.00010313254832742736
0.23622047244094488;0.007874015748031496;0.00011321223767113463
0.2440944881889764;0.007874015748031496;0.00012380231673543682
0.25196850393700787;0.007874015748031496;0.00013486849406023422
0.25984251968503935;0.007874015748031496;0.00014636501272270608
0.26771653543307083;0.007874015748031496;0.00015823077358898427
0.2755905511811024;0.007874015748031496;0.00017039471525652836
0.28346456692913385;0.007874015748031496;0.00018277127819727365
0.29133858267716534;0.007874015748031496;0.00019526564548885816
0.2992125984251969;0.007874015748031496;0.0002077687938009199
0.30708661417322836;0.007874015748031496;0.00022016291893911272
0.31496062992125984;0.007874015748031496;0.00023231645485620228
0.3228346456692913;0.007874015748031496;0.00024409001774041743
0.3307086614173228;0.007874015748031496;0.0002553316911721546
0.33858267716535434;0.007874015748031496;0.00026588368148381335
0.3464566929133858;0.007874015748031496;0.0002755780043961602
0.3543307086614173;0.007874015748031496;0.0002842438844257136
0.36220472440944884;0.007874015748031496;0.0002917038394550378
0.3700787401574803;0.007874015748031496;0.00029778174479740414
0.3779527559055118;0.007874015748031496;0.00030229922886151124
0.3858267716535433;0.007874015748031496;0.0003050842631793342
0.39370078740157477;0.007874015748031496;0.00030596774372540795
0.4015748031496063;0.007874015748031496;0.0003047924443315996
0.4094488188976378;0.007874015748031496;0.0003014096466956631
0.41732283464566927;0.007874015748031496;0.00029568829138640866
0.4251968503937008;0.007874015748031496;0.0002875115236442293
0.4330708661417323;0.007874015748031496;0.0002767858843660264
0.4409448818897638;0.007874015748031496;0.000263437649954086
0.44881889763779526;0.007874015748031496;0.0002474219163579029
0.45669291338582674;0.007874015748031496;0.00022871861965546045
0.4645669291338583;0.007874015748031496;0.00020734136886691148
0.47244094488188976;0.007874015748031496;0.0001833330290707196
0.48031496062992124;0.007874015748031496;0.00015677414369929407
0.4881889763779528;0.007874015748031496;0.0001277779363226148
0.49606299212598426;0.007874015748031496;9.649812622691122e-05
0.5039370078740157;0.007874015748031496;6.31231584607562e-05
0.5118110236220472;0.007874015748031496;2.788316252408814e-05
0.5196850393700787;0.007874015748031496;-8.956836903464126e-06
0.5275590551181102;0.007874015748031496;-4.709112356291799e-05
0.5354330708661417;0.007874015748031496;-8.618139234446042e-05
0.5433070866141733;0.007874015748031496;-0.00012585245088233088
0.5511811023622047;0.007874015748031496;-0.00016570193564953444
0.5590551181102362;0.007874015748031496;-0.00020529781980998046
0.5669291338582677;0.007874015748031496;-0.00024418997389398636
0.5748031496062992;0.007874015748031496;-0.0002819096707405536
0.5826771653543307;0.007874015748031496;-0.0003179830506953415
0.5905511811023622;0.007874015748031496;-0.00035193258610004334
0.5984251968503937;0.007874015748031496;-0.0003832922265590414
0.6062992125984252;0.007874015748031496;-0.00041161044924064845
0.6141732283464567;0.007874015748031496;-0.0004364664819950839
0.6220472440944882;0.007874015748031496;-0.00045747416045277637
0.6299212598425197;0.007874015748031496;-0.00047429821468557884
0.6377952755905512;0.007874015748031496;-0.0004866577589889616
0.6456692913385826;0.007874015748031496;-0.0004943412789728368
0.6535433070866141;0.007874015748031496;-0.0004972083070042216
0.6614173228346456;0.007874015748031496;-0.000495201581315808
0.6692913385826772;0.007874015748031496;-0.0004883454295037533
0.6771653543307087;0.007874015748031496;-0.0004767536994358829
0.6850393700787402;0.007874015748031496;-0.0004606236735747472
0.6929133858267716;0.007874015748031496;-0.000440238849053834
0.7007874015748031;0.007874015748031496;-0.00041595784978815396
0.7086614173228346;0.007874015748031496;-0.000388211921932532
0.7165354330708661;0.007874015748031496;-0.00035748920539237146
0.7244094488188977;0.007874015748031496;-0.0003243277630244789
0.7322834645669292;0.007874015748031496;-0.00028929652192003554
0.7401574803149606;0.007874015748031496;-0.0002529855373403266
0.7480314960629921;0.007874015748031496;-0.00021598566481737682
0.7559055118110236;0.007874015748031496;-0.00017887832227943458
0.7637795275590551;0.007874015748031496;-0.00014221628027643994
0.7716535433070866;0.007874015748031496;-0.00010651524828882738
0.7795275590551181;0.007874015748031496;-7.223795821445997e-05
0.7874015748031495;0.007874015748031496;-3.978942897767709e-05
0.7952755905511811;0.007874015748031496;-9.505819603719028e-06
0.8031496062992126;0.007874015748031496;1.834564305351588e-05
0.8110236220472441;0.007874015748031496;4.3572537306290845e-05
0.8188976377952756;0.007874015748031496;6.605266307043138e-05
0.8267716535433071;0.007874015748031496;8.573506628104087e-05
0.8346456692913385;0.007874015748031496;0.00010263158899406113
0.84251968503937;0.007874015748031496;0.00011681403368761682
0.8503937007874016;0.007874015748031496;0.00012840291999267217
0.8582677165354331;0.007874015748031496;0.00013756174879886113
0.8661417322834646;0.007874015748031496;0.00014448369152126464
0.8740157480314961;0.007874015748031496;0.0001493832845566767
0.8818897637795275;0.007874015748031496;0.00015248093830126565
0.889763779527559;0.007874015748031496;0.00015399146449998966
0.8976377952755905;0.007874015748031496;0.00015410542483213895
0.905511811023622;0.007874015748031496;0.00015297326535757973
0.9133858267716535;0.007874015748031496;0.00015068231925407532
0.9212598425196851;0.007874015748031496;0.00014723574510026733
0.9291338582677166;0.007874015748031496;0.0001425253180196451
0.937007874015748;0.007874015748031496;0.0001363071178760206
0.9448818897637795;0.007874015748031496;0.0001281757237070156
0.952755905511811;0.007874015748031496;0.00011755027164068721
0.9606299212598425;0.007874015748031496;0.00010368287479525297
0.968503937007874;0.007874015748031496;8.573692202388357e-05
0.9763779527559056;0.007874015748031496;6.30419064733741e-05
0.984251968503937;0.007874015748031496;3.582729977337748e-05
0.9921259842519685;0.007874015748031496;7.2209356581402044e-06
1.0;0.007874015748031496;-1.1522532695352255e-05
0.0;0.007874015748031496;-1.4589411451342913e-05
0.007874015748031496;0.015748031496062992;-9.353353971572799e-05
0.015748031496062992;0.015748031496062992;-0.00016888575263427597
0.023622047244094488;0.015748031496062992;-0.00022509654143840695
0.031496062992125984;0.015748031496062992;-0.00026004882772423104
0.03937007874015748;0.015748031496062992;-0.00027595216913385177
0.047244094488188976;0.015748031496062992;-0.00027610445286683783
0.05511811023622047;0.015748031496062992;-0.00026380403083031077
0.06299212598425197;0.015748031496062992;-0.00024201741869145924
0.07086614173228346;0.015748031496062992;-0.0002133021621651515
0.07874015748031496;0.015748031496062992;-0.00017980722463532234
0.08661417322834646;0.015748031496062992;-0.00014329622669711172
0.09448818897637795;0.015748031496062992;-0.00010517315854799933
0.10236220472440945;0.015748031496062992;-6.651066649339144e-05
0.11023622047244094;0.015748031496062992;-2.807705330131141e-05
0.11811023622047244;0.015748031496062992;9.632675959499351e-06
0.12598425196850394;0.015748031496062992;4.636589424666368e-05
0.13385826771653542;0.015748031496062992;8.207634270842913e-05
0.14173228346456693;0.015748031496062992;0.0001168889005838763
0.14960629921259844;0.015748031496062992;0.00015106015453378313
0.15748031496062992;0.015748031496062992;0.0001849420264541531
0.1653543307086614;0.015748031496062992;0.00021894329579021243
0.1732283464566929;0.015748031496062992;0.0002534971479826668
0.18110236220472442;0.015748031496062992;0.0002890288683975663
0.1889763779527559;0.015748031496062992;0.0003259321053852132
0.19685039370078738;0.015748031496062992;0.00036454659165439734
0.2047244094488189;0.015748031496062992;0.0004051455912205005
0.2125984251968504;0.015748031496062992;0.00044792448321461116
0.2204724409448819;0.015748031496062992;0.0004929985206289843
0.22834645669291337;0.015748031496062992;0.0005403998906388167
0.23622047244094488;0.015748031496062992;0.0005900822402239402
0.2440944881889764;0.015748031496062992;0.0006419220445095501
0.25196850393700787;0.015748031496062992;0.0006957256500598375
0.25984251968503935;0.015748031496062992;0.0007512311644854568
0.26771653543307083;0.015748031496062992;0.0008081150654385702
0.2755905511811024;0.015748031496062992;0.0008659927381663949
0.28346456692913385;0.015748031496062992;0.0009244238628752593
0.29133858267716534;0.015748031496062992;0.0009829117919313915
0.2992125984251969;0.015748031496062992;0.0010409086148430345
0.30708661417322836;0.015748031496062992;0.0010978147111740044
0.31496062992125984;0.015748031496062992;0.0011529849492061006
0.3228346456692913;0.015748031496062992;0.00120572977953697
0.3307086614173228;0.015748031496062992;0.0012553236493301836
0.33858267716535434;0.015748031496062992;0.001301008378621847
0.3464566929133858;0.015748031496062992;0.001342004144784862
0.3543307086614173;0.015748031496062992;0.001377515167856472
0.36220472440944884;0.015748031496062992;0.0014067429896377675
0.3700787401574803;0.015748031496062992;0.0014288939876086109
0.3779527559055118;0.015748031496062992;0.0014431942969497036
0.3858267716535433;0.015748031496062992;0.0014488984182797788
0.39370078740157477;0.015748031496062992;0.0014453049798848166
0.4015748031496063;0.015748031496062992;0.00143176563864704
0.4094488188976378;0.015748031496062992;0.001407700881104003
0.41732283464566927;0.015748031496062992;0.001372608471378587
0.4251968503937008;0.015748031496062992;0.0013260785832553764
