x;y;pressure
0.0;0.0;7.423645851241852e-05
0.007874015748031496;0.007874015748031496;7.575947513597255e-05
0.015748031496062992;0.007874015748031496;7.928583642999029e-05
0.023622047244094488;0.007874015748031496;8.375444542455612e-05
0.031496062992125984;0.007874015748031496;8.809123826916597e-05
0.03937007874015748;0.007874015748031496;9.121164844525576e-05
0.047244094488188976;0.007874015748031496;9.228953846307633e-05
0.05511811023622047;0.007874015748031496;9.060797391286565e-05
0.06299212598425197;0.007874015748031496;8.588295346169824e-05
0.07086614173228346;0.007874015748031496;7.797257346554392e-05
0.07874015748031496;0.007874015748031496;6.719960151412744e-05
0.08661417322834646;0.007874015748031496;5.389121321499086e-05
0.09448818897637795;0.007874015748031496;3.87207166699688e-05
0.10236220472440945;0.007874015748031496;2.2137427832977137e-05
0.11023622047244094;0.007874015748031496;4.798809803668727e-06
0.11811023622047244;0.007874015748031496;-1.3046722613495698e-05
0.12598425196850394;0.007874015748031496;-3.1000388088205664e-05
0.13385826771653542;0.007874015748031496;-4.916491958237712e-05
0.14173228346456693;0.007874015748031496;-6.746790513157514e-05
0.14960629921259844;0.007874015748031496;-8.636617421550344e-05
0.15748031496062992;0.007874015748031496;-0.00010607271672888854
0.1653543307086614;0.007874015748031496;-0.00012732614143573704
0.1732283464566929;0.007874015748031496;-0.00015052972060680968
0.18110236220472442;0.007874015748031496;-0.0001765880019710382
0.1889763779527559;0.007874015748031496;-0.0002059659186955986
0.19685039370078738;0.007874015748031496;-0.0002396055743686021
0.2047244094488189;0.007874015748031496;-0.0002779318368985014
0.2125984251968504;0.007874015748031496;-0.00032187664534286814
0.2204724409448819;0.007874015748031496;-0.00037185577667530023
0.22834645669291337;0.007874015748031496;-0.0004289024879002308
0.23622047244094488;0.007874015748031496;-0.000493596346482211
0.2440944881889764;0.007874015748031496;-0.0005672617158619785
0.25196850393700787;0.007874015748031496;-0.0006508027048420683
0.25984251968503935;0.007874015748031496;-0.0007459276577875686
0.26771653543307083;0.007874015748031496;-0.0008538810971564067
0.2755905511811024;0.007874015748031496;-0.0009767032822924533
0.28346456692913385;0.007874015748031496;-0.0011158837076520201
0.29133858267716534;0.007874015748031496;-0.0012736662728580614
0.2992125984251969;0.007874015748031496;-0.0014516253934452068
0.30708661417322836;0.007874015748031496;-0.0016519899553953947
0.31496062992125984;0.007874015748031496;-0.0018760937163933144
0.3228346456692913;0.007874015748031496;-0.0021256935301253942
0.3307086614173228;0.007874015748031496;-0.0024013873346349856
0.33858267716535434;0.007874015748031496;-0.0027039436444821815
0.3464566929133858;0.007874015748031496;-0.0030324032215430737
0.3543307086614173;0.007874015748031496;-0.003385240567398647
0.36220472440944884;0.007874015748031496;-0.003758745140687862
0.3700787401574803;0.007874015748031496;-0.004148845234874792
0.3779527559055118;0.007874015748031496;-0.0045495927101128954
0.3858267716535433;0.007874015748031496;-0.004954489370028088
0.39370078740157477;0.007874015748031496;-0.005354391316431977
0.4015748031496063;0.007874015748031496;-0.005738955265771571
0.4094488188976378;0.007874015748031496;-0.006095224804665099
0.41732283464566927;0.007874015748031496;-0.006409949623183184
0.4251968503937008;0.007874015748031496;-0.006668689783041587
0.4330708661417323;0.007874015748031496;-0.006858264374378767
0.4409448818897638;0.007874015748031496;-0.006965629444203553
0.44881889763779526;0.007874015748031496;-0.006980013691532275
0.45669291338582674;0.007874015748031496;-0.006891476660634187
0.4645669291338583;0.007874015748031496;-0.006692847430733437
0.47244094488188976;0.007874015748031496;-0.0063781714532556225
0.48031496062992124;0.007874015748031496;-0.005944642061448593
0.4881889763779528;0.007874015748031496;-0.005391082290011271
0.49606299212598426;0.007874015748031496;-0.004719943860555892
0.5039370078740157;0.007874015748031496;-0.003935852248269947
0.5118110236220472;0.007874015748031496;-0.0030476481375449633
0.5196850393700787;0.007874015748031496;-0.002066944472386925
0.5275590551181102;0.007874015748031496;-0.001010119425172095
0.5354330708661417;0.007874015748031496;0.00010322722477185837
0.5433070866141733;0.007874015748031496;0.0012484829640881975
0.5511811023622047;0.007874015748031496;0.0023978444911528585
0.5590551181102362;0.007874015748031496;0.0035189438564928502
0.5669291338582677;0.007874015748031496;0.004577174792860346
0.5748031496062992;0.007874015748031496;0.005534968047298122
0.5826771653543307;0.007874015748031496;0.006354811247084602
0.5905511811023622;0.007874015748031496;0.0069992900321319985
0.5984251968503937;0.007874015748031496;0.007434777122391373
0.6062992125984252;0.007874015748031496;0.00763203329680678
0.6141732283464567;0.007874015748031496;0.007570120968842893
0.6220472440944882;0.007874015748031496;0.007236878656109634
0.6299212598425197;0.007874015748031496;0.006632147763909837
0.6377952755905512;0.007874015748031496;0.005767083267652043
0.6456692913385826;0.007874015748031496;0.004665666668450761
0.6535433070866141;0.007874015748031496;0.003362038868119506
0.6614173228346456;0.007874015748031496;0.0018998894089746422
0.6692913385826772;0.007874015748031496;0.00032797374001868176
0.6771653543307087;0.007874015748031496;-0.0013018364602862742
0.6850393700787402;0.007874015748031496;-0.0029395136033195774
0.6929133858267716;0.007874015748031496;-0.004538501380345647
0.7007874015748031;0.007874015748031496;-0.006059480680412775
0.7086614173228346;0.007874015748031496;-0.007470341238921164
0.7165354330708661;0.007874015748031496;-0.008748012567322026
0.7244094488188977;0.007874015748031496;-0.00987674851044631
0.7322834645669292;0.007874015748031496;-0.010848615686681135
0.7401574803149606;0.007874015748031496;-0.011661093245026422
0.7480314960629921;0.007874015748031496;-0.012317328119210436
0.7559055118110236;0.007874015748031496;-0.012824010267664006
0.7637795275590551;0.007874015748031496;-0.013192021721259824
0.7716535433070866;0.007874015748031496;-0.013434826642727325
0.7795275590551181;0.007874015748031496;-0.013569350108138799
0.7874015748031495;0.007874015748031496;-0.0136143236530316
0.7952755905511811;0.007874015748031496;-0.013590462389558489
0.8031496062992126;0.007874015748031496;-0.01351780711445877
0.8110236220472441;0.007874015748031496;-0.013415024295685451
0.8188976377952756;0.007874015748031496;-0.013297062116081327
0.8267716535433071;0.007874015748031496;-0.013175716881790131
0.8346456692913385;0.007874015748031496;-0.013058819930593555
0.84251968503937;0.007874015748031496;-0.012951611035686384
0.8503937007874016;0.007874015748031496;-0.012856400735024217
0.8582677165354331;0.007874015748031496;-0.01277411186930182
0.8661417322834646;0.007874015748031496;-0.012704078721504726
0.8740157480314961;0.007874015748031496;-0.0126453602614052
0.8818897637795275;0.007874015748031496;-0.012596332837601802
0.889763779527559;0.007874015748031496;-0.012555645331798131
0.8976377952755905;0.007874015748031496;-0.012521671569722932
0.905511811023622;0.007874015748031496;-0.012493245279034032
0.9133858267716535;0.007874015748031496;-0.012469107136726913
0.9212598425196851;0.007874015748031496;-0.012448506297234731
0.9291338582677166;0.007874015748031496;-0.012430687029190157
0.937007874015748;0.007874015748031496;-0.01241536845366258
0.9448818897637795;0.007874015748031496;-0.012402274187421182
0.952755905511811;0.007874015748031496;-0.012391489973550182
0.9606299212598425;0.007874015748031496;-0.012383041264083757
0.968503937007874;0.007874015748031496;-0.01237713160147638
0.9763779527559056;0.007874015748031496;-0.012373768857085356
0.984251968503937;0.007874015748031496;-0.012372868572726414
0.9921259842519685;0.007874015748031496;-0.01237388135139821
1.0;0.007874015748031496;-0.01237566064918461
0.0;0.007874015748031496;7.27044123691681e-05
0.007874015748031496;0.015748031496062992;7.41684377454874e-05
0.015748031496062992;0.015748031496062992;7.70021654267802e-05
0.023622047244094488;0.015748031496062992;8.044302286313729e-05
0.031496062992125984;0.015748031496062992;8.367066542374448e-05
0.03937007874015748;0.015748031496062992;8.580175147551635e-05
0.047244094488188976;0.015748031496062992;8.611359635768274e-05
0.05511811023622047;0.015748031496062992;8.39772618779174e-05
0.06299212598425197;0.015748031496062992;7.910783501061356e-05
0.07086614173228346;0.015748031496062992;7.13756835635404e-05
0.07874015748031496;0.015748031496062992;6.1028802544067185e-05
0.08661417322834646;0.015748031496062992;4.8361622887201325e-05
0.09448818897637795;0.015748031496062992;3.3932939326379144e-05
0.10236220472440945;0.015748031496062992;1.815107078952518e-05
0.11023622047244094;0.015748031496062992;1.556294085380011e-06
0.11811023622047244;0.015748031496062992;-1.5618449945789027e-05
0.12598425196850394;0.015748031496062992;-3.3066449077904446e-05
0.13385826771653542;0.015748031496062992;-5.086089658815002e-05
0.14173228346456693;0.015748031496062992;-6.898549000005109e-05
0.14960629921259844;0.015748031496062992;-8.782025151904371e-05
0.15748031496062992;0.015748031496062992;-0.00010760318532381659
0.1653543307086614;0.015748031496062992;-0.00012895995464531302
0.1732283464566929;0.015748031496062992;-0.0001523034417903604
0.18110236220472442;0.015748031496062992;-0.00017840839017406067
0.1889763779527559;0.015748031496062992;-0.00020775435503254795
0.19685039370078738;0.015748031496062992;-0.0002411562026968516
0.2047244094488189;0.015748031496062992;-0.00027907324834830467
0.2125984251968504;0.015748031496062992;-0.00032232077633682075
0.2204724409448819;0.015748031496062992;-0.0003713678583203293
0.22834645669291337;0.015748031496062992;-0.000427132675462599
0.23622047244094488;0.015748031496062992;-0.0004902516501800016
0.2440944881889764;0.015748031496062992;-0.0005619189653987161
0.25196850393700787;0.015748031496062992;-0.0006430853066220252
0.25984251968503935;0.015748031496062992;-0.0007353081915246769
0.26771653543307083;0.015748031496062992;-0.0008398735972753549
0.2755905511811024;0.015748031496062992;-0.000958668313866027
0.28346456692913385;0.015748031496062992;-0.0010932467072707831
0.29133858267716534;0.015748031496062992;-0.0012457324365727773
0.2992125984251969;0.015748031496062992;-0.0014178300953396985
0.30708661417322836;0.015748031496062992;-0.0016117349841422346
0.31496062992125984;0.015748031496062992;-0.001829018700855506
0.3228346456692913;0.015748031496062992;-0.0020714869552054442
0.3307086614173228;0.015748031496062992;-0.0023400853687582436
0.33858267716535434;0.015748031496062992;-0.0026358234402136106
0.3464566929133858;0.015748031496062992;-0.002958299024183665
0.3543307086614173;0.015748031496062992;-0.0033062469999121575
0.36220472440944884;0.015748031496062992;-0.0036763302818536366
0.3700787401574803;0.015748031496062992;-0.0040645337672269395
0.3779527559055118;0.015748031496062992;-0.004465225884981115
0.3858267716535433;0.015748031496062992;-0.004872008472070002
0.39370078740157477;0.015748031496062992;-0.005276078711905271
0.4015748031496063;0.015748031496062992;-0.0056671014725493615
0.4094488188976378;0.015748031496062992;-0.006032254932621958
0.41732283464566927;0.015748031496062992;-0.006358020457002368
0.4251968503937008;0.015748031496062992;-0.00662982480350666
0.4330708661417323;0.015748031496062992;-0.006834009814025295
0.4409448818897638;0.015748031496062992;-0.006957281672661578
0.44881889763779526;0.015748031496062992;-0.006988362961449412
0.45669291338582674;0.015748031496062992;-0.00691710972203462
0.4645669291338583;0.015748031496062992;-0.006735938024240803
0.47244094488188976;0.015748031496062992;-0.006438807530355205
0.48031496062992124;0.015748031496062992;-0.006022616342363117
0.4881889763779528;0.015748031496062992;-0.005486204871033674
0.49606299212598426;0.015748031496062992;-0.004831806150676074
0.5039370078740157;0.015748031496062992;-0.0040641085727125235
0.5118110236220472;0.015748031496062992;-0.003191748446726376
0.5196850393700787;0.015748031496062992;-0.0022263880041281012
0.5275590551181102;0.015748031496062992;-0.0011841676290648784
0.5354330708661417;0.015748031496062992;-8.469069384517839e-05
0.5433070866141733;0.015748031496062992;0.0010477128302294803
0.5511811023622047;0.015748031496062992;0.002185271380968057
0.5590551181102362;0.015748031496062992;0.0032959107779706375
0.5669291338582677;0.015748031496062992;0.004345038492718455
0.5748031496062992;0.015748031496062992;0.005295321137009316
0.5826771653543307;0.015748031496062992;0.006109167006012024
0.5905511811023622;0.015748031496062992;0.0067492697260881805
0.5984251968503937;0.015748031496062992;0.007181780786792225
0.6062992125984252;0.015748031496062992;0.007377427887162819
0.6141732283464567;0.015748031496062992;0.007314947099277742
0.6220472440944882;0.015748031496062992;0.0069820950636058175
0.6299212598425197;0.015748031496062992;0.006378426460654948
0.6377952755905512;0.015748031496062992;0.005515143738818959
0.6456692913385826;0.015748031496062992;0.004416162071804671
0.6535433070866141;0.015748031496062992;0.00311593965796968
0.6614173228346456;0.015748031496062992;0.001658378035745622
0.6692913385826772;0.015748031496062992;9.27613045730678e-05
0.6771653543307087;0.015748031496062992;-0.0015287323786922834
0.6850393700787402;0.015748031496062992;-0.0031556240388216344
0.6929133858267716;0.015748031496062992;-0.004741294875431154
0.7007874015748031;0.015748031496062992;-0.0062463633960937156
0.7086614173228346;0.015748031496062992;-0.007639102336419808
0.7165354330708661;0.015748031496062992;-0.008896795258886437
0.7244094488188977;0.015748031496062992;-0.010004353001387883
0.7322834645669292;0.015748031496062992;-0.01095427471261091
0.7401574803149606;0.015748031496062992;-0.011744556144558356
0.7480314960629921;0.015748031496062992;-0.012378501726753
0.7559055118110236;0.015748031496062992;-0.012863034392927134
0.7637795275590551;0.015748031496062992;-0.013209097269733247
0.7716535433070866;0.015748031496062992;-0.013430607453099581
0.7795275590551181;0.015748031496062992;-0.013545119434913074
0.7874015748031495;0.015748031496062992;-0.01357252450653815
