x;y;velocityX
0.0;0.0;2.1246244842530564e-06
0.007874015748031496;0.007874015748031496;1.4636471188239969e-05
0.015748031496062992;0.007874015748031496;4.0873326646362085e-05
0.023622047244094488;0.007874015748031496;7.477729259178138e-05
0.031496062992125984;0.007874015748031496;0.00011059344961131144
0.03937007874015748;0.007874015748031496;0.00014411311183785286
0.047244094488188976;0.007874015748031496;0.0001725153215340214
0.05511811023622047;0.007874015748031496;0.00019401136136190672
0.06299212598425197;0.007874015748031496;0.00020754251282247374
0.07086614173228346;0.007874015748031496;0.0002125575516802911
0.07874015748031496;0.007874015748031496;0.0002088528986484057
0.08661417322834646;0.007874015748031496;0.00019645767914785428
0.09448818897637795;0.007874015748031496;0.0001755499185857887
0.10236220472440945;0.007874015748031496;0.0001463954823257479
0.11023622047244094;0.007874015748031496;0.00010930335403276531
0.11811023622047244;0.007874015748031496;6.459368849958651e-05
0.12598425196850394;0.007874015748031496;1.2575279366851142e-05
0.13385826771653542;0.007874015748031496;-4.646921148987164e-05
0.14173228346456693;0.007874015748031496;-0.00011229237061765561
0.14960629921259844;0.007874015748031496;-0.00018468631961628452
0.15748031496062992;0.007874015748031496;-0.00026348367760348424
0.1653543307086614;0.007874015748031496;-0.00034855559390393033
0.1732283464566929;0.007874015748031496;-0.0004398080042514751
0.18110236220472442;0.007874015748031496;-0.0005371762394141468
0.1889763779527559;0.007874015748031496;-0.0006406188971225818
0.19685039370078738;0.007874015748031496;-0.0007501109222848104
0.2047244094488189;0.007874015748031496;-0.000865636625064025
0.2125984251968504;0.007874015748031496;-0.0009871824500260597
0.2204724409448819;0.007874015748031496;-0.0011147300879462605
0.22834645669291337;0.007874015748031496;-0.0012482496526486303
0.23622047244094488;0.007874015748031496;-0.0013876934122917033
0.2440944881889764;0.007874015748031496;-0.0015329897418181815
0.25196850393700787;0.007874015748031496;-0.001684037714611712
0.25984251968503935;0.007874015748031496;-0.0018407019745585104
0.26771653543307083;0.007874015748031496;-0.002002808260703945
0.2755905511811024;0.007874015748031496;-0.002170139224498008
0.28346456692913385;0.007874015748031496;-0.0023424308852754722
0.29133858267716534;0.007874015748031496;-0.0025193693804228994
0.2992125984251969;0.007874015748031496;-0.002700588341862715
0.30708661417322836;0.007874015748031496;-0.0028856665825538817
0.31496062992125984;0.007874015748031496;-0.0030741264165604605
0.3228346456692913;0.007874015748031496;-0.0032654323281412602
0.3307086614173228;0.007874015748031496;-0.003458990305642061
0.33858267716535434;0.007874015748031496;-0.0036541475868864222
0.3464566929133858;0.007874015748031496;-0.003850193120249399
0.3543307086614173;0.007874015748031496;-0.0040463585154392676
0.36220472440944884;0.007874015748031496;-0.004241819770260451
0.3700787401574803;0.007874015748031496;-0.004435699568986871
0.3779527559055118;0.007874015748031496;-0.004627070413377104
0.3858267716535433;0.007874015748031496;-0.004814958397317305
0.39370078740157477;0.007874015748031496;-0.0049983478536184305
0.4015748031496063;0.007874015748031496;-0.005176186693405071
0.4094488188976378;0.007874015748031496;-0.0053473926275826
0.41732283464566927;0.007874015748031496;-0.005510860095181768
0.4251968503937008;0.007874015748031496;-0.005665468043547944
0.4330708661417323;0.007874015748031496;-0.005810088385475809
0.4409448818897638;0.007874015748031496;-0.005943595229457286
0.44881889763779526;0.007874015748031496;-0.006064874705523575
0.45669291338582674;0.007874015748031496;-0.006172835431078922
0.4645669291338583;0.007874015748031496;-0.0062664194349335
0.47244094488188976;0.007874015748031496;-0.0063446135306756855
0.48031496062992124;0.007874015748031496;-0.0064064609531588705
0.4881889763779528;0.007874015748031496;-0.00645107319626699
0.49606299212598426;0.007874015748031496;-0.006477641862976658
0.5039370078740157;0.007874015748031496;-0.006485450415342662
0.5118110236220472;0.007874015748031496;-0.006473885636598683
0.5196850393700787;0.007874015748031496;-0.006442448647496372
0.5275590551181102;0.007874015748031496;-0.006390765296865773
0.5354330708661417;0.007874015748031496;-0.0063185957310391075
0.5433070866141733;0.007874015748031496;-0.006225842979537961
0.5511811023622047;0.007874015748031496;-0.006112560335411334
0.5590551181102362;0.007874015748031496;-0.005978957397744494
0.5669291338582677;0.007874015748031496;-0.005825404542782924
0.5748031496062992;0.007874015748031496;-0.005652435736743478
0.5826771653543307;0.007874015748031496;-0.005460749461595301
0.5905511811023622;0.007874015748031496;-0.005251207729687759
0.5984251968503937;0.007874015748031496;-0.005024832981369772
0.6062992125984252;0.007874015748031496;-0.004782802921801751
0.6141732283464567;0.007874015748031496;-0.004526443131356486
0.6220472440944882;0.007874015748031496;-0.0042572176017514635
0.6299212598425197;0.007874015748031496;-0.003976717086900428
0.6377952755905512;0.007874015748031496;-0.0036866455276873752
0.6456692913385826;0.007874015748031496;-0.003388804502843323
0.6535433070866141;0.007874015748031496;-0.0030850760761462767
0.6614173228346456;0.007874015748031496;-0.002777404055658683
0.6692913385826772;0.007874015748031496;-0.002467774140797691
0.6771653543307087;0.007874015748031496;-0.002158193026756112
0.6850393700787402;0.007874015748031496;-0.0018506670315569305
0.6929133858267716;0.007874015748031496;-0.001547180348699436
0.7007874015748031;0.007874015748031496;-0.0012496735536629408
0.7086614173228346;0.007874015748031496;-0.0009600224707496223
0.7165354330708661;0.007874015748031496;-0.0006800180565546748
0.7244094488188977;0.007874015748031496;-0.0004113473734080232
0.7322834645669292;0.007874015748031496;-0.00015557629726334197
0.7401574803149606;0.007874015748031496;8.586603894648748e-05
0.7480314960629921;0.007874015748031496;0.0003117004738643239
0.7559055118110236;0.007874015748031496;0.0005208088263130549
0.7637795275590551;0.007874015748031496;0.0007122421785878223
